movie_id,review_id,author,content,rating
414906,624b1ff015a4a1006381e9cc,CinemaSerf,"OK, shoot me now - but you can tell when you are watching a film at the cinema and the audience start to get a bit restless. Well mine did with this overlong, and frankly rather dreary film. The opening few, somewhat dystopian, scenes reminded me of ""Blade Runner"" (1982) and we do hit the ground running. Amidst an hotly contested mayoral election, a chap in a gas mask (""The Riddler"", we learn later) brutally takes out the sitting candidate enticing the ""Batman"" (Robert Pattinson) to come help his policeman pal ""Gordon"" (Jeffrey Wright) to investigate. Seems that the killer wanted that to happen because he leaves our caped crusader a card with a clue. Soon the great and the good of the city are dropping like flies and a web of corruption and deceit at the top echelons of government is emerging. Personally I found this all a bit dull. It flows terribly slowly, and after a while the relentless darkness and a really pretty soporific, moody, effort from Pattinson just started to bore me. There are loads of plot holes - not least just how the ""Riddler"" manages to pull off some pretty heavy duty crimes without having to scale any tall buildings, or sneak past the heavily guarded victims of his spree. The scenes with the completely unprotected DA (Peter Sarsgaard) in a dimly lit street are just plain daft. Colin Farrell is probably my highlight as the duplicitous ""Oz"", and Zoë Kravitz (""Cat Woman”) offers us some decent acrobatics but otherwise, this is an hugely over-rated affair that has a serious paucity of dialogue, is heavily scored and during it's almost three hours, not enough actually happens. Indeed, it is very reluctant to let us leave. I will admit that my first guess at the ending was a bit optimistic, but it could conclude at least another four times before we are finally allowed to stretch our legs. It might look better second time around, but for now it's nothing at all to write home about.",6.0
414906,625dd5e19ee0ef0050f5b825,JPV852,"Good albeit not great, this newest incarnation of Batman is well done if not also incredibly dark. I did like Robert Pattinson's portrayal and didn't employ the annoying voice that kind of ruined The Dark Knight and more so, The Dark Knight Rises. As a whole though I did like the plot (parts inspired by The Long Halloween) and a good supporting cast, with Paul Dano giving a creepy performance as The Riddler and looking forward to seeing more from Zoe Kravitz's Selina/Catwoman. **4.0/5**",8.0
414906,6263fd340b5fd60f76b801f1,Horseface,"I am so tired of superhero movies. Still, being down with a mild case of Corona, I wanted something to watch that'd go down easy, and The Batman was available, so I picked it.
 
 I have to say that this, to me, is one of the rare superhero movies that appeal to me. And that's after having seen every other Batman movie since Tim Burton's 1989 one. And, I dare say, even with me being fed up with superhero movies, I think this is the best attempt.
 
 At three hours, it feels like binge-watching a three-part miniseries. And by that I mean both that to the extent that it is three acts, they almost perfectly align with an hour each, and also that the pacing is great, and I never got bored.
 
 The cast is excellent. Also, for the first time ever, I'm not thinking that it's ridiculous that no one recognizes Bruce Wayne as Batman. The half-mask actually makes Bruce Wayne unrecognizable. I'm not sure if they thought of that during casting, but it's really quite impressive.
 
 It's also nice to not have to suffer through a pathetic attempt from Batman to make his voice sound cool. Oh dear, Christian Bale trying to look and sound cool was just so cringey. Robert Pattinson is by far the best Batman I've ever seen. The almost depressive mental torment he conveys does not come off as fake or pretension, and that's a first for the Batman franchise as far as I'm concerned.
 
 The mood is bleak without being depressive, the score is fantastic, if a bit too much, the cinematography is amazing, I really have very little to fault here. If anything, it may come off as a little pretentious and self-indulgent, but that's also part of the attraction, and if I'm being completely honest, I think it's more to do with my own ""people need to grow up and stop watching these childish things"" prejudice I have, when in fact the 15-year-old inside of me f...ing loves it, and I need to embrace that childish part of me rather than hate on it.
 
 If there's anything I would change about this movie, it's what I feel is somewhat of a PG-ification of Batman. I would love to see this movie with all its bleak desperation and lust for vengeance on the depravity and evil in the Gotham world, but with a seriously anti-hero, all-violent, bringer-of-death Batman. I would love to see him - in a more crude outfit, with less bells and whistles, and definitely without the cape - destroy, slay and kill, with exploration of the terrible aftermath it would bring, including the impact on his psyche, rather than the beat-up-and-let-go strategy that he is using in this movie. That part just feels to not align with both the doomish mood that sets the story and the seeming existential depression of our masked protagonist. I think that would warrant yet another installment in this franchise. I'm actually surprised how much meat there is on this character.
 
 Also, if the movie overall is consistently a bit too much, the ending takes it one notch further on that scale.
 
 Regardless, I now have two superhero movies that I keep in my movie collection. The other is Watchmen (Director's Cut).
 
 1 star deducted for Catwoman being racist without it being presented as a problem. The casting of her is perfect, by the way. Much better than Michelle Pfeiffer.",7.0
414906,62690f5d38765101658093c5,Peter McGinn,"Oh boy, yet another review here on TMDB about this movie. What is it about comic books that garners so much interest? I am no longer a comic hero fan, either in movies or the source comic books. I have seen some of the Marvel series and the only one that I would watch multiple times if it came across my screen in Ant Man and the Wasp, with its wit, action and humor.
 
 I did read superhero comics as a kid, however. I stuck to DC comics. I especially liked the Legion of Superheroes, though I also read the Justice League, Superman and Batman. This was the Silver Age of comics, I believe, before they restarted and complicated the field with reimagining the comic universe (or whatever it is they did).
 
 Anyway, I was a DC boy so I gave The Batman a look see. It is a dark film, both in its themes and its camera work. No wit and humor to speak of here, just grim and introspective comic book noir. But it was intriguing and interesting enough to hold only my attention. There were a couple of interesting twists on traditional Batman villains, for example. As with a lot of current thrillers, there is quite a body count, when sometimes with violence, I think less can be more.
 
 It is not a film I will watch multiple times or anxiously await a sequel for, but I do not regret the time spent watching it.",8.0
414906,626c2f9f35811d005015ae2f,mahmus,"_The Batman_ is the best live-action Batman movie yet. It's the type of Batman film I've been waiting for my whole life.
 
 It's dark and realistic, but also stylish and large-scale. It's not limited by a commitment to realism like the Dark Knight trilogy, nor is it burdened by a shared universe like the DCEU. It is its own thing. A moody, disturbing, visually stunning, David Fincher-inspired, three hour long detective epic with some of the best interpretations of the characters ever put on screen.
 
 Robert Pattinson is fantastic as a younger, moodier, and yes, more emo Batman. Paul Dano is straight up terrifying as the Riddler. Colin Farrell is unrecognisable in more ways than one as The Penguin and Zoë Kravitz is easily my favorite live-action Catwoman. Massively underrated is john Turturro as Carmine Falcone.
 
 This movie kept me hooked all the way through. It's almost three hours long but it feels like two.
 
 This is the best Batman movie. The Dark Knight is good and all, but Reeves finds the perfect mix of gritty realism and style (Nolan would never even dare to have a snorricam shot of Batmam gliding over the city), and finally gives us a live-action Batman that lives up to the title of ""World's Greatest Detective"". Not that there's much competition, since he's like the only one to actually do any detective work (no, Christian Bale magically finding a fingerprint on a broken bullet doesn't count).",10.0
414906,626c76a0245dbe004f431b50,Kay Cee,"The movie was one of the best Batman movies in my opinion, but, I honestly didn't like thus portrayal of Batman. This didn't feel like Batman, more like BatDude. Like a man in real life that grew up watching Batman and decided to fight crime under his name. Overall it is definitely worth the watch!",
414906,62bdfb3c8d2f8d006117ac09,Nathan,"Batman returns back to its detective roots, and it is a breath of fresh air. Robert Patterson is stunning as Batman. The twists and turns the new Riddler take is a fun ride.
 
 **Verdict:** _Masterpiece_",10.0
414906,62f8f48d258823007f6074ce,Per Gunnar Jonsson,"To be honest, this is a really good movie. Hang on? So why did I only give it 2 out of 5 stars? Well, this is really personal but, to me, it is not a good Batman movie. I really had problems writing this review because it is a very good movie. I just did not like it as a Batman movie.
 
 The movie is really dark, gritty and noir. Not really a problem. It works for some movies. But it is also quite slow at the beginning and the first quarter of the movie was actually boring. Remember, this is a three hour movie so a quarter is more than half an hour of “boringness”.
 
 The “boringess” was broken up by a pretty cool car chase. Some people seem to not really like the batmobile and I have to say that it was not very inspired but it was not all bad either. Unfortunately the movie turned rather boring for a while again after that.
 
 The movie tries to bring out more of the detective part of Batman than the previous movies, which is fine, but there is just too much moping around with Batman / Bruce Wayne walking around oozing sadness all around him.
 
 Actually, this brings us to my main gripe with this movie. The choice of actor for the Batman is just wrong for me. He is more like a sad puppy than the Batman. The script that makes him mope around, have emotional outbreaks and, occasionally, being downright stupid like just staring dumbfounded when explosives go off in his face does not really help of course.
 
 To me the Selina Kyle character had more charisma than the Batman, especially when the Batman was in his Bruce Wayne alter ego.
 
 And I really, really dislike that twist about Bruce’s parents. That was such a lazy Hollywood writer hack thing to do just to create (unwanted) drama.
 
 Then we have the Riddler. Compared to the charismatic villains that we have come to expect he is just a sad little psychopath with a bunch of equally sad fanatical internet followers.
 
 Now, all of this would have worked great if it had been a movie about some, unspecified, vigilante. The movie is really well done. The detective story, the action (especially towards the end) and the noir setting would have worked great. Even at its three hour bloated length it would have been great although cut down to two hours or a bit more would have been even better. If it had not been a Batman movie!",4.0
414906,630996ce6e938a007bf1f5fe,tmdb28039023,"The Batman is not a terribly bad movie, but it would be twice as good if it were half as long. How a film that likes to take shortcuts – especially with the Riddler’s ‘riddles’ – can still take almost three hours to get to where it’s going, I haven’t the foggiest (but then this is a rather strange enterprise that gives us Andy Serkis in the flesh and covers Colin Farrell in prosthetic makeup and a fat suit). Director/co-writer Matt Reeves very wisely avoids origin stories and takes for granted relationships, which have already been well established in a decades-long canon, between certain characters; on the other hand, he allows his movie to become bogged down at the halfway point in a deluge of backstory.
 
 The obvious problem is that there is enough material here for at least two films, and Reeves attempts to cram it all into a single one. Why? We all know there are going to be sequels, so why not save some for the next chapter? Or better yet, why not leave some of it on the cutting room floor? There is absolutely no reason for the Penguin to be in this movie; he might as well be the Imperceptible Man (an actual Batman villain, mind you) for all that he’s given to do. Catwoman has been pretty much played out, and as far as the Riddler, I can’t believe I’m going to say this, but Jim Carrey did a much better job with the role than does Paul Dano – an otherwise fine actor that inexplicably chose to play the character as the bastard child of Heath Ledger’s Joker and Tom Hardy’s Bane. That leaves Carmine Falcone (John Turturro), who provides the most intriguing plot points; why not make him the main, or even – dare I say it – only villain?
 
 Now, The Batman is long enough to try the patient of a saint, but at least it’s great to look at. Like the first Tim Burton Batman (as described by the unerring Roger Ebert), it “is a triumph of design over story, style over substance - a great-looking movie with a plot you can’t care much about.” Gotham City in particular is a winning combination of Burton’s faux noir texture and Christopher Nolan’s plausible architecture. The best scenes involve Batman (Robert Pattinson) and Jim Gordon (Jeffrey Wright) – and indeed Pattinson has an uncanny knack for playing off veteran character actors – as a sort of pre-Robin dynamic duo; their adventures are poignant because they appear to happen in the real world, or at least as real as a world can be wherein a grown man disguises himself as a giant bat (compare last year’s Zack Snyder's Justice League, with its unending CGI assault on the senses).",5.0
414906,630a77c232489b007b74ba64,Dean,"This was the worst Batman I have ever seen. 
 
 Firstly, Robert Pattinson was the worst choice for the Batman role. In Twilight he was alright, but in Batman he definitely failed. He was more like a sad, depressed goth kid with no emotions. He tried too much to fit the role, but in fact we got this depressive, dead and empty Batman. 
 
 Secondly, there were other small things that sucked about this movie, for example, Cat Woman had a very simple and stupid mask. Even older movie versions had a better mask than here. Batman's batmobile also sucked. Looked like a downgraded version. He also rode just a simple bike and lastly, he couldn't even glide with his default Batman suit. Also, don't know why but James Gordon was played by a black actor, while in every movie and even in every game this character is white. Riddler character also seemed stupid, wearing stupid mask and acting stupid and wasn't intimidating at all, but laughable. So, in general cast and acting was disappointing in this movie.
 
 Lastly, the movie itself... It was dull, boring and depressive. They tried to make it masterpiece with 3 hours long, but in reality movie became just plain boring and I almost fell asleep. 
 
 Overall verdict: Disappointing.",3.0
696506,67cb4807e9461adf414f5e07,Manuel São Bento,"FULL SPOILER-FREE REVIEW @ https://movieswetextedabout.com/mickey-17-review-robert-pattinson-shines-in-bong-joon-hos-latest-genre-bending-adventure/
 
 ""Mickey 17 presents an intriguing sci-fi concept and raises interesting questions, even if it doesn't always explore them with the desired depth. 
 
 Bong Joon-ho continues to demonstrate his mastery in blending genres, but here, the satire and lack of subtlety in the narrative end up limiting the emotional and philosophical impact of a story centered on sociopolitical themes like identity, technology, and colonialism.
 
 Nevertheless, with a star-studded cast led by an excellent Robert Pattinson and a captivating audiovisual style, the South Korean filmmaker reinforces his status as one of the most creative directors working today, delivering an experience that falls somewhere between fascinatingly hilarious and frustratingly superficial.""
 
 Rating: B",7.0
696506,67cbb2be9a3f7013fa4f686c,Brent Marchant,"Some movies have a way of hitting things right on the head, either intentionally or by happy accident. And such is the case in both regards in the latest offering from Oscar-winning writer-director Bong Joon Ho, a hilariously insightful sociopolitical sci-fi satire that knocks it out of the park in more ways than one can count. In an age of casual throw-away culture, “Mickey 17” takes this idea to an entirely new level by following the dubious exploits of the title character (Robert Pattinson), who works as an “expendable,” a human charged with determining just how lethal various new technologies and environmental conditions are in an off-world colony of the future. The ironic, questionable term for this profession is derived from the fact that its practitioners are considered wholly disposable in every sense of the word but are fully capable of being regenerated in full thanks to a form of digital human printing, allowing subsequent iterations of these beings to be created as often as needed. However, life isn’t quite so “simple and straightforward” for the Mickey expendable when he gets caught up in a series of complicated developments involving an illegal double, the whims of the maniacal cultist colony leader (Mark Ruffalo) and his self-absorbed wife (Toni Collette), the scheming of an unreliable, self-serving childhood friend (Steven Yeun), a relentless loan shark (Ian Hanmore) from his days back on Earth, and an aspiring romantic interest (Anamaria Vartolomei) who tries to get between Mickey and his girlfriend (Naomi Ackie), a passionate but badass security officer. The narrative’s various story threads blend well together (even if a few of them are a little stretched out or aren’t developed as fully as they might have been), but they collectively tell a well-integrated tale that generally keeps viewers riveted throughout. This captivating yarn is superbly supported by the picture’s inventive visuals, expert editing. and stellar performances, most notably Ruffalo, Collette, Ackie and the first-ever portrayal by Pattinson that I’ve actually liked. What makes this offering especially and somewhat inadvertently effective, however, is the timing of its release, which was originally scheduled for a year ago but was delayed due to the SAG-AFTRA strike, a truly fortuitous blessing in disguise. Given current conditions in today’s turbulent sociopolitical climate, particularly the unpredictable leadership of one particular politician, “Mickey 17” couldn’t have debuted at a more pertinently appropriate time. (While I’ll spare the specifics here, let me just say that MAGA fans and evangelical conservatives probably won’t find this picture much to their liking.) In addition, the film deftly addresses a number of pressing social and cultural themes, such as how the average, everyday working class individual is looked upon and treated these days, the expendability question coming front and center. Some might see these attributes as somewhat heavy-handed or preachy, but then such “excesses” are the essence of good satire, and the filmmaker holds nothing back here. I’m also amazed that all of this was foreseen so far in advance of the emergence of current conditions, decidedly prescient and poignantly relevant in its insights. Indeed, this is genuinely a cinematic fable for our times – a rather scathing one, to be sure, but a damning fable nevertheless. Moreover, if this release is any indication of what 2025’s crop of new pictures will be like, I warmly welcome it given the awful movie year that has just passed. And, where “Mickey 17” is concerned, let’s hope that this all comes to pass – both on the big screen and otherwise.",9.0
696506,67d19682434c98c8ec817313,CinemaSerf,"“Mickey” (Robert Pattinson) is desperate to avoid a grisly fate at the hands of a loan shark, so decides his best bet is to get off-planet. Thing is, there are an whole load of like-minded folk so his only hope is to be an expendable. That means he gets used for all the dangerous and experimental tasks and if he gets killed or seriously maimed, they just lob him in the incinerator and reprint him - complete with all his old and quite a few new memories. Travelling through space, he meets “Nasha” (Naomie Ackie) and they have a good thing going, even if the imperious couple in charge - Mark Ruffalo and Toni Collette - have forbidden the wasting of the 100 calories it takes to have sex! Things start to go a bit wrong, though, when he unexpectedly survives one chilly mission only to find upon his return they have already duplicated his successor. “Nasha” thinks the ménage-à-trois thing could work quite well but “Mickey” less so, and when rumours of their duplicate existence starts to abound, well things get distinctly dodgy. Meantime, the indigenous population of the planet they have landed on are getting a bit cross with the murderous attitudes of their human interlopers, and so perhaps it’s gonna be for “Mickey” x 2 and “Nasha” to sort things out before the pitch changes altogether. It’s quite good fun this, but I kept thinking of “Galaxy Quest” and couldn’t decide if Ruffalo was having a go at Donald Trump or Val Kilmer with his rather hammy performance. Also, despite being easy enough on the eye, Pattinson is a remarkably charm-free actor and here, even when there are some daft scenarios and the CGI works flat out to create a perfect series of images, he just underwhelmed the whole time and when the film is about more than one of him, that mattered. Collette and Steven Yeun are relatively under-used and it’s simply far too long to sustain the thinness of a plot that does raise some interesting issues around human cloning, exploration and that especially American cinematic trait of shooting extra-terrestrials first and then asking question later, but I was disappointed with this, sorry.",6.0
696506,67d4c9a30525f3d74f010e5f,r96sk,"<em>'Mickey 17'</em> is a blast! What a fun time at the cinema this was. It delivers a super engaging plot, an excellent cast and some tremendous special effects. I, like almost everyone, love Bong Joon Ho's <em>'Parasite'</em>, but personally I'd rank this one of his higher.
 
 That's likely a personal thing, this is more entertaining and highly likely more rewatchable; that named 2019 flick is quality, but I can't say I've had any inkling to revisit it since I watched it in 2020. Again, just me; it'll obviously vary person-to-person. Two great films, all the same.
 
 Robert Pattinson is brilliant as the titular character, he kills it <i>(ba dum tss)</i> all the way through. Naomi Ackie is as terrific though, she is smashing it in recent years; hard to separate her fantastic performances in <em>'I Wanna Dance with Somebody'</em>, <em>'Blink Twice'</em> and this.
 
 Mark Ruffalo, Toni Collette and Steven Yeun are super in their respective roles too. Top notch casting! Anna Mouglalis voices the leader of the Creepers, who I thought looked outstanding. Awesome effects. The whole look (and sound) of this movie is first-rate. Loved it.",10.0
696506,67d7228913d0e96b427bfa0b,MVReka,"Nothing incredibly groundbreaking, and a little heavy handed with the satire, but a fun ride and well shot, with all of the ""I shouldn't laugh at this but I am"" that you'd expect
 
 I am guilty, as many others will be, of comparing this to Parasite. Doing so is doing the movie a disservice. From Bong Joon Ho I was not expecting a silly black comedy that would have the whole theater laughing. Accept and enjoy it and you'll have a great time.
 
 Although I felt like I was getting slapped in the face with the Trump satire, it still hit pretty well and got a good few laughs out of me.
 
 After all this, I'm still wondering what the sauce is about...",
696506,67f30d4f1bb0472899993c15,MovieGuys,"""Mickey 17"" for those of us, old enough to remember has a Jerry Lewis in space, vibe. 
 
 Mickey's a sad sack, goofy, kind of misfit, who finds himself becoming essentially, a recyclable ""crash test dummy"", in space, to avoid an arguably worse fate, on earth, at the hands of sadistic, loan sharks. 
 
 Simply put, this irritated me from beginning to end. Its not what it needs to be, that is,  genuinely witty and off the wall, likeable. What you get instead, is dark, oftentimes cruel, populated by shabby characters, that are selfish and annoying, in equal measure. If this a species of commentary and, or satire on the human condition, its not a very hopeful one, to say the least.
 
 Acting is only passable, too. The main character's don't stand out and there is nothing to off set their marked limitations. At least, Lewis, who I never liked, had the jovial and engaging, Dean Martin. 
 
 In summary, this is not only not special, its rather bleak, bland and ultimately tedious. It could have been more with upbeat handling and genuine Monty Python-esque humour but that's conspicuous, by its absence. A mediocre watch, at best.",6.0
299536,5adff809c3a3683daa00ad3d,Simon Foster,"""It is a bold undertaking, to readjust what is expected of the MCU/Avengers formula, and there are moments when the sheer scale and momentum match the narrative ambition...""
 
 Read the full review here: http://screen-space.squarespace.com/reviews/2018/4/25/avengers-infinity-war.html",
299536,5ae02e1e0e0a26156900f6da,furious_iz,"Amazing.  Visually stunning.  So much going on, but somehow also clear and easy to understand.  A little flabby in the middle third, but given the huge cast and story to cover it is very understandable.  The highlight was the parings of characters from different stories and their interactions.
 
 If you aren't a Marvel fan this film won't convert you, but if you have liked any of the previous films you will like this too.
 
 10/10",10.0
299536,5ae0a3d20e0a26156301455e,Gimly,"Just a very short, NO SPOILERS review I wanted to get down while it's still fresh.
 
 For a movie with this much riding it, to come out not feeling disappointed, is a **massive** achievement. While I absolutely do love it I had some things that I felt were maybe imperfect about _Infinity War_, but my biggest concern was that it seemed like it would be absolutely meaningless to somebody who didn't put in the effort of watching the 18 movies leading up to it. You can probably assuage that fear though, because I went to see it with two people who had only seen _Black Panther_ at this point, and they both loved it, with minimal confusion.
 
 Personally? I can't wait to see it again. This is probably the most excited I've been about the second watch of an MCU film since the first _Avengers_.
 
 _Final rating:★★★★ - Very strong appeal. A personal favourite._",8.0
299536,5ae4205b0e0a266c71003206,tmdb15214618,"The third act turns on a character being an idiot. That story beat renders all that the heroes do before and after it immaterial. That moment so preoccupied me that I couldn't enjoy the rest of the story, and made it impossible to ignore the flick's other glaring flaws anymore: the villain's motive makes no sense, the glove exists only to produce plot contrivances, the score is so obvious it might as well be cue cards on screen (""Feel sad now"") ...
 
 The first half is some of the best action in a Disney Marvel entry yet, and the other half is so stupid that it sours the whole MCU experience.",4.0
299536,5ae77ce60e0a262b9700a2df,Ch Walid,"Best MCU movie, more than that.... BEST SUPERHERO MOVIE EVER. Hands Down",9.5
299536,5ae85089c3a368134801a38e,hs.rohit,Nice Movie.,
299536,5ae866939251410cdc016c31,Movie Queen41,"Massive, epic movie. I'm so happy that Marvel is stepping up their game with their villains. For too long, MCU villains have been too bland and generic. But lately, the villains have improved with Michael Keaton's Vulture, Michael B. Jordan's Killmonger, and now James Brolin's Thanos. Thanos has appeared in several other MCU films, but he seemed rather flat in those movies. Here, he's allowed to be fully developed as a character. Especially touching is his relationship with his adoptive daughter, Gamora. It's actually surprisingly tender and moving. Thanos is the actual main focus of the film, and if he failed as a character, the entire movie wouldn't have worked. So bravo, Marvel!",8.0
299536,5b043a7a0e0a2623ec029554,jmquint00,Best Movie Ever...,10.0
299536,5b3a6dfcc3a36845b800feee,Wuchak,"***Moving ending, but the least of the Avengers movies IMHO***
 
 RELEASED IN 2018 and directed by Anthony & Joe Russo, ""Avengers: Infinity War"" chronicles events when the Avengers team-up with several allies to defeat the cosmic despot Thanos, whose goal is to collect all six Infinity Stones to attain unimaginable power and radically solve one of the Universe's most challenging problems.
 
 The story focuses on Thanos, Thor and the Guardians of the Galaxy, especially Gamora, as well as Iron Man, Doctor Strange and Spider-Man. The rest of the cast members are more peripheral, e.g. Black Widow, Captain America, Black Panther, Vision and Scarlet Witch.
 
 This is easily the least of the Avengers trilogy. Not to mention ""Captain America: Civil War"" (2016) and ""Thor: Ragnarok"" (2017) are significantly more compelling and all-around entertaining. Actually, all three Thor flicks are palpably superior, as is ""Iron Man 2"" (2010). If you haven't already, I encourage you to watch these movies prior to viewing ""Infinity War,"" as well as ""Black Panther"" (2018) and the two ""Guardians of the Galaxy"" flicks (2014/2017); otherwise you'll likely be lost because all these movies lead up to this one.
 
 ""Infinity War"" is certainly an ambitious comic book movie in that it notably juggles so many super-beings, but this lack of focus isn't conducive to suspense or great drama. It's merely decent with overkill CGI. The big battle in the closing act with the easily slaughtered four-armed dog-creatures is curiously dull; moreover, the attempts at humor sometimes feel forced and fall flat, but several jokes are laugh-out-loud funny, e.g. ""Rabbit."" Thankfully, the film adds moving drama and gets extra points for a bold, poignant climax, which sets up the 2019 sequel ""Endgame.""
 
 THE MOVIE RUNS 2 hours, 29 minute and was shot in New York City, Scotland and Philippines with studio work done in Pinewood Atlanta Studios in Fayetteville, Georgia. WRITERS: Christopher Markus and Stephen McFeely.
 
 GRADE: B-",6.0
299536,5b72ec050e0a267ef11b5f8c,Santosh,I Love this movie.,10.0
299536,5b97fa459251413c68000753,uridon,It's the epitome of superhero trash and the franchise of manchildren.  The ultimate smashing your toys together to battle only this time it's for the world to see.,1.0
299536,5c8425420e0a26430a636548,tmdb44006625,"In 2012, Marvel Studios changed the cinematic landscape with a payoff that was five films in the making, proving a linked universe of movies could work.
 In 2014, they proved to be one of the finest purveyors of entertainment by releasing two of the best genre films of all time back to back.
 In 2018, Avengers: Infinity War is the culmination of ten years of narrative buildup. All the pieces were patiently put in place. The payoff? Never did my inner 8 year old think he would ever be watching a movie with Iron Man and Spider-Man sharing the same screen together, but here we are. Avengers: Infinity War is a very fine piece of 'turn your brain off' storytelling, except it actually goes the extra mile to have some intelligence.
 
 We all know the film isn't the Endgame, but we're primed and ready for Part 2. Shut up and take my 💰 Marvel!",7.0
299536,5e05aa094c1d9a0019dd7bca,sandrakuc,One of the best Marvel Movies!,10.0
299536,5e20f463397df000149688a3,StevenGarcia,Josh Brolin portrayed Thanos really beautiful. He was an amazing villain that kept all the Avengers on their edge and made them think it was a bit hopeless to really go against him.,
299536,5e21db442811a10015a1eb92,AndrewMartinez,"This is a blast of a Marvel movie and I can't wait to see what will happen next. You are clueless and you don’t know what will happen, keeping us all on the edge of our seats. Fascinating!",
299536,5e24a3f25ed8e900136086cd,KennethRobinson,"Here we are 10 years later with one of the most anticipated movies of all time! The CGI was much better, the story was better...everything about the Infinity War was great!",
299536,5e24ab72a894d600123a5194,GeorgeClark,It is unlike anything ever done in the history of cinema. This one is masterfully woven from the culmination of Marvel movies throughout the years. Truly amazing!,
299536,5e24b4a2a894d600123a5d05,KevinRodriguez1,"The character development for Thanos was so good that it made me think that maybe he was right. He was the villain that surpassed all the other villains from the past Marvel movies. Trust me, this is the movie that might have changed the MCU.",
299536,5e24bace1dcb770012ca1ac8,BrianLewis,"GOOSEBUMPS! Infinity War is worth watching. The usual comedic banter between the casts, the awesome CGI, amazing plotline, the results did not disappoint.",
299536,5e24c482a894d600123a7538,EdwardLee,"Avengers: Infinity War was clearly much better than Avengers: Endgame in the sense that 1) it was better in terms of writing, 2) it is the true culmination of an entire decade of MCU films, and 3) Endgame gave me more questions than answers.",
1005860,,,내용 없음,
27205,589c420fc3a3684cde007279,ohlalipop,"When I first saw the trailer for this film, I knew that this would attract a lot of attention. Of course having Leonardo in the lead role helped a lot. 
 
 
 From the trailer, I already know some things. Dreams. All about dreams. But what about dreams? Who are the other people? At first, I didn't really understand what was going on. It was all very confusing to me. But as the movie progresses, I start to understand it and I wanted to watch some more and know more what will happen in the end. The ending. That was, I think, the most intense ending of a movie in a year or probably more than a year. People actually screamed when the screen faded. And of course, people couldn't help but talk about it. It was an open-ended movie where people will have their own endings. My favorite part was Joseph Gordon's fight scene. I think he has the most fun part in this movie.
 
 
 My rate for this movie is A.",
27205,5c842825925141277a1f5db9,tmdb44006625,"Whether you watch Inception as a heist movie, a redemption story, or a sci-fi action picture, Christopher Nolan's tour de force of dreams will absolutely work its magic over you. The fact that the film works on so many levels (literally) is an attest not only to the visual queues that make it easy for the audience to follow but to how much in control of all the intricacies its filmmaker had to be.",8.0
27205,5da8071d944a570019251c8a,Varya,"Is there anyone on earth who doesn't like Christopher Nolan’s films? Inception is one of his masterpieces. It’s a science fiction film released in 2010 and written by undoubtedly one of the greatest directors in Hollywood, Christopher Nolan, the creator of such stunning films as ‘Memento’, ‘The dark knight’, Prestige’ and ‘Interstellar’. the cast is impressive: the main roles are played by Leo DiCaprio, Ken Watanabe, Joseph Gordon-Levitt, Marion Cotillard, Ellen Page, Tom Hardy, Dileep Rao, Cillian Murphy, Tom Berenger, and Michael Caine.
 
 The film is based on the idea of lucid dreams. In the story, the professionals of industrial espionage, using special techniques to steal valuable secrets from the depths of the subconscious during sleep, when the human mind is most vulnerable, learn a new technique - the ‘inception’ of ideas into the human mind through his dream. The main character - Dom Cobb is a talented thief, his rare abilities made him a truly valuable player in the treacherous world of espionage, but they also turned him into a perennial fugitive and stripped him of everything he had ever loved. One day Cobb has a chance to correct mistakes. His latest case can bring everything back, but for that he needs to do the impossible - inception.
 
 There are so many good things about the film. The plot of the film is definitely mind-blowing. You won't be able to take your eyes off the screen. The soundtrack is written by Hans Zimmer, who is certainly one of the most sought-after composers. I think all his music is incredibly touching, dramatic and powerful. There are also some iconic songs we all know. The work on the special effects is done flawlessly, evidently, a lot of money was spent on this. The acting is also wonderful, Leo DiCaprio, who was the first actor to accept the offer to play in the film, has done an amazing job.
 
 The only thing that viewers can find bad about this film is that it can be extremely difficult to perceive. If you don’t watch the film close enough you can simply get lost in all these jumping from dreams to reality.
 
 A curious fact is that Christopher Nolan released the film in 2010 but started working on it at the beginning of the 2000s! I would recommend everyone to see the film, even if you are not interested in sci-fi.",
27205,5e2f2902326c1900121c04ca,Matthew Brady,"Ariadne: ""Why is it so important to dream?""
 
 Cobb: ""Because, in my dreams we are together.""
 
 I haven't seen this movie in years, but after re-watching it struck me hard how depressing this was.
 
 Putting aside the action sequences and loud music and a complicate plot, there's a beautiful story about a man trying to get back to his children, without it being cheesy. Well if you really break this movie at it's core, it's about two grieving men (Leo and Murphy), both haunted by the past until they have the strength to accept reality and let them go.
 
 The 'Grow Old Together' scene stuck with me the most.
 
 You can say whatever you want about Christopher Nolan, but his movies are never hollow. I'm also convince that Nolan would be the perfect choice to direct a James Bond movie.
 
 Seriously, throughout the whole movie I was thinking ""Man imagine the genius behind Inception directing a Bond movie"". The ingredients are right there.",9.0
